# timestamp,qname,qtype,rcode,src_ip
2026-06-24T14:38:32.565118,img.google.com,A,NOERROR,192.168.1.20
2026-06-24T14:38:44.656755,analytics.microsoft.com,A,NOERROR,192.168.1.10
2026-06-24T14:38:47.254031,m.office365.com,AAAA,NOERROR,192.168.1.11
2026-06-24T14:38:55.245385,static.icloud.com,A,NOERROR,192.168.1.20
2026-06-24T14:38:56.137100,fastly.net,A,NOERROR,192.168.1.10
2026-06-24T14:39:21.122463,www.amazonaws.com,A,NOERROR,192.168.1.20
2026-06-24T14:39:24.585773,push.fastly.net,A,NOERROR,192.168.1.11
2026-06-24T14:39:25.488556,analytics.icloud.com,A,NOERROR,192.168.1.20
2026-06-24T14:40:10.884429,cloudflare.com,A,NOERROR,192.168.1.20
2026-06-24T14:40:15.764113,cdn.gstatic.com,A,NOERROR,192.168.1.20
2026-06-24T14:40:16.505667,www.github.com,CNAME,NOERROR,192.168.1.20
2026-06-24T14:40:26.928818,cdn.icloud.com,AAAA,NOERROR,10.0.0.5
2026-06-24T14:40:54.252101,api.akamai.net,A,NOERROR,192.168.1.20
2026-06-24T14:41:18.113317,www.microsoft.com,A,NOERROR,192.168.1.10
2026-06-24T14:41:29.659590,office365.com,CNAME,NOERROR,192.168.1.10
2026-06-24T14:41:48.248018,api.google.com,A,NXDOMAIN,192.168.1.20
2026-06-24T14:42:03.147928,login.fastly.net,A,NOERROR,192.168.1.20
2026-06-24T14:42:09.551809,api.office365.com,A,NOERROR,10.0.0.5
2026-06-24T14:42:13.439923,img.amazonaws.com,A,NOERROR,192.168.1.11
2026-06-24T14:42:14.724337,m.office365.com,A,NOERROR,192.168.1.20
2026-06-24T14:42:22.235292,img.github.com,CNAME,NXDOMAIN,192.168.1.10
2026-06-24T14:42:32.851750,static.icloud.com,A,NOERROR,192.168.1.20
2026-06-24T14:42:34.519677,update.apple.com,AAAA,NOERROR,192.168.1.10
2026-06-24T14:42:46.588535,analytics.github.com,A,NOERROR,192.168.1.10
2026-06-24T14:43:11.574350,update.github.com,A,NOERROR,192.168.1.10
2026-06-24T14:43:23.607065,login.icloud.com,CNAME,NOERROR,192.168.1.10
2026-06-24T14:43:25.598356,gstatic.com,CNAME,NOERROR,192.168.1.20
2026-06-24T14:43:44.961724,mail.office365.com,A,NOERROR,10.0.0.5
2026-06-24T14:43:48.050004,img.gstatic.com,CNAME,NOERROR,10.0.0.5
2026-06-24T14:44:09.902887,mail.icloud.com,AAAA,NOERROR,192.168.1.20
2026-06-24T14:44:13.921270,img.icloud.com,CNAME,NOERROR,10.0.0.5
2026-06-24T14:44:14.473836,login.microsoft.com,A,NOERROR,192.168.1.20
2026-06-24T14:44:18.429591,m.amazonaws.com,AAAA,NOERROR,192.168.1.11
2026-06-24T14:44:20.660430,static.gstatic.com,A,NOERROR,192.168.1.10
2026-06-24T14:44:21.931016,update.akamai.net,AAAA,NOERROR,192.168.1.20
2026-06-24T14:44:31.823591,google.com,CNAME,NOERROR,10.0.0.5
2026-06-24T14:44:34.610590,update.office365.com,A,NOERROR,192.168.1.20
2026-06-24T14:44:55.036624,www.akamai.net,A,NOERROR,192.168.1.10
2026-06-24T14:44:56.108372,akamai.net,A,NOERROR,192.168.1.10
2026-06-24T14:44:57.391878,api.github.com,AAAA,NOERROR,10.0.0.5
2026-06-24T14:45:00,a04d058c19cda8e55324fef20fcc04f0b06f89ee.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:00.150000,cc77d0363c079b4190d612f41e0988e2987bdd73.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:00.300000,ba9820017b30bfbf55319146e22e344a2c977131.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:00.450000,68e2e39161e86556c33e19ffadfcc90efa33e66d.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:00.600000,47d1671ff1724fd5a4f5d7cccccf52e3d4c4390e.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:00.750000,81ef1b66c39f6dcf48dfb0fb29cb91f4df3568e0.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:00.900000,c3bd9c3427935129f4c820f7abaa2d81e4ccbe74.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:01.050000,2028788dd953e0159b551217c9a013c2943261da.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:01.200000,d771dea83f15e322c75ff3ea851b6adaf787c0e8.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:01.350000,c8152cba96c91e591bbcecced3438e7cf63fc73f.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:01.500000,ce4322f9243c38c0b5663cc74868d1c0cfa746ae.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:01.650000,3d15258d102382b240ece62c4fe9b929932ed868.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:01.800000,dde1bda050c296504670c65f25dab27ebd3f826c.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:01.950000,87df5828674ae684a789f66f72cfcce6985aee73.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:02.100000,ae233e27500c0834e3ff967f7aa7d27caffcb5dc.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:02.250000,e03a062fb2f38ac745c5065eb6cf1c3407a6eca1.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:02.400000,a0165daf2adc57c6e8a17e54b8df02a6d8854bd8.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:02.550000,fa3ec2f47d27bdd8669e5613b0a84b01ebca6adc.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:02.700000,bf02c6be15385d1e20beeb501031f5cd66600f10.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:02.850000,56936c59752605019e16adb46fccefd6d457cd3b.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:03,378760b4b79b04cc2ab1ce43cf0a7576d449a907.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:03.150000,3c27bb04e511757f2a1605595d771f43e45ada74.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:03.300000,64a3bb672578af9f62b33e2cd1aea84b515c827e.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:03.450000,221c58553b719a82bcc8bf36e1bd4d7649cc3e0e.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:03.600000,bbf879aaedb9a4b452b3b12db1be0493257733d6.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:03.750000,5ae92eacbfe5c0cc8bf7d526adbf83696943629d.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:03.900000,ed728631dbeb5e8c573a2ba73793a33f781730d1.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:04.050000,c7c3fead8961dbcb9eee7b8e03d77470ab4de82e.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:04.200000,9e133388c926ed2485d3acef4b930c90a4b3f404.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:04.350000,5965adc764f796b37a23334451ed3d43aed0580f.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:04.500000,d7c579502e85a6bccf4900d51d8693bcf01cb8e4.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:04.636012,api.github.com,A,NOERROR,192.168.1.11
2026-06-24T14:45:04.650000,8846aabe628239fe6559e3ca94407bb322d80cc3.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:04.800000,537c663a12c11c7755bd43ab90db4d01932b1915.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:04.950000,b452a13e0862e23aeb6c7d63506c3a3fcd90ad19.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:05.100000,0a3ffd39313bf75561ad07852d070c218e13f874.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:05.250000,85bbf795edd985b5a9263efeb0813aad0eae8467.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:05.400000,bbd9bac80a17d9af9033988fb01bbd2344302a92.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:05.550000,cdd3839b98c6e026bddb362ffc14679d929fee8b.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:05.700000,ff097a0c358a82662dea5319a7615aa5a8dbcc74.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:05.850000,4bda6f60a485843e8e4b4698d3feb2cef27952a7.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:06,81df74a7b588afff96c76f6018b593c6300bd7e1.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:06.150000,92964b2d19fcfc4aa2e2555c23fb6276a2b9177a.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:06.300000,ebd7cde35cc3aa0a8eb8c0cac4db99ef74ff257c.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:06.450000,4ac109183f4b89391974ffe5545c57c82f21c7f4.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:06.600000,aa6e3a2de68a8b8dd9665dd1f053cf31433ed5d0.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:06.750000,88f7d550c38bfdb8cc4bb1fde1ff5bbe8ccc2b84.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:06.900000,8786698ad4e0cf739414932c40d0222beab10fad.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:07.050000,9bf841c9c8e5005d22e9ffc29be9c7acc4be95f5.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:07.200000,11e7a22a17b6c30d435025c1bf660c6a7075c058.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:07.350000,2188c7115dfe77dc35b361a4682518af4c012ad4.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:07.500000,599fca1a3f76bbeeb3474f1a5ebf984c760ac7b0.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:07.650000,9a03cb0f5bf9f8883e2c3bb2bf1177046a7a192e.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:07.800000,64bbef470f1164aa3c36617b4311d5c0080832a7.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:07.950000,2a6fb3faf83d92e267603f9c835b533efdd41d25.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:08.100000,6941e028655e268c85574416769a52349c9d5334.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:08.250000,43450a67330cb282b0a7e8a0ae8d02a311984ee5.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:08.400000,162135195814edb142728003cea29afa7da2a37c.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:08.550000,94cf51d808ba13881edd1df211aa92d1d6170fed.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:08.700000,524d0f06b21b2a8bbf0e75a0983d0f0f09ae79eb.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:08.850000,8a5ed0cb09c4dad717f0e1b6ddf7b21d0147baa4.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:09,7a19bdadc1bf47ff01473ce90ce520206f88c9d8.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:09.002016,api.amazonaws.com,A,NXDOMAIN,10.0.0.5
2026-06-24T14:45:09.150000,e4e46c04d1d77683efffad4b69985d5ab7a860b6.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:09.300000,de840edba33b5fd270a2deddf6099009faff30e9.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:09.450000,d087258ff4a6db46a167f49da108689e232a6cc5.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:09.600000,394ccce7b87b8e01f569f559835f70755b67bf15.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:09.750000,b726634de8b6392fc0fd4107b396049abca1cc63.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:09.900000,a7c2dcebe7bb935faea503d2edae3b3426f45e4e.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:10.050000,04ead72b2e962b98d9295c11a9c5aee3e47c75c4.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:10.200000,0d81f8076351e1bb49bda5cdaecf9b8f00baef28.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:10.350000,e7dfdde6ac4a6c458bb5bdcd49098f766cc49996.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:10.500000,4da5fd5a3756ef6934275633e7daa94a4c80d86c.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:10.650000,f43d399d41e157358c4d206925204ecc21f51de9.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:10.800000,64524d5c99e6b9e22fd54a9983b74b5866543751.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:10.950000,c729ba182acf0dc4d0239442669ce616fcae12ac.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:11.100000,133b7146d3f613d75491795a74607db360da72e4.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:11.250000,2fd508ed2ac5a99d81c6082f023756bf625d09fd.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:11.400000,bc2ac3f0b73e40350e5efd37841fb805ec0e7f1f.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:11.550000,f11886f5d6e4e05b271d7e508170f7d572735a6f.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:11.568415,login.cloudflare.com,A,NOERROR,192.168.1.10
2026-06-24T14:45:11.700000,8bfed379ca702aec92ec88dc7c0a4cabec06a70b.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:11.850000,52d7550bb0da80d43751750a467bdfbabee327e8.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:12,388296f6f8e7e661b508418ee2a986462a371801.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:12.150000,b628b98a902c25d077a1bc8ddb6e80b6f5c6f2a8.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:12.300000,370357a8b91b12ee9a8226bf3c718ca5b685ffec.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:12.450000,bcf4a0893278d4a31ce5222c241c64f677635fd9.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:12.600000,88bcf2646c4e6d605c8953c14bbd8a78d349ee80.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:12.750000,c967539508588fde99c347536f46723d3985afd3.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:12.900000,f51d4ae9fd83946ff0151786d290b04d8d4be24e.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:13.050000,597c075de3e8d0eddd169e8f8f35155f876ea842.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:13.200000,df141f6aaa72001817c387ff448cdb2d73b94065.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:13.350000,e180caad6981d34fd5e2e91cb015b319b2f38186.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:13.500000,e5661287b5c99be33d367c23c8eaa830d683ee25.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:13.650000,ba7cecd42dee15897b8d63fceeb1380ba8773243.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:13.800000,d14b9105a8f860e91e28114602250549e95c952b.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:13.950000,92bd8064138e4af68c29673ff689a91761b8eb28.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:14.100000,55ef432e2743920345cb2efb6182132368429cfa.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:14.250000,c46a48c953c0a05f3fa0587e9aae7138fe2b7fc1.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:14.400000,04e4e6e9225c977d49feb9b53a236d061f74ebb7.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:14.550000,706ab8a1cc04b337f6f3ed45a9824aee5a5d2e8e.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:14.700000,9f6020d784b7861440f3e8d75005e7e467135a17.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:14.850000,e1f6e1c778b323bf37856aaf50484e9fd4be819f.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:15,858fae160ee993950cb6333fcbcb4e9b53598bb5.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:15.150000,43ba87d3d3db1c7cdb6788ac92b56dd2d31e20e5.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:15.300000,90c9a27d09cd517bb3eb6fbc65bfb7ab19ed96fa.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:15.450000,e49b02104714348efaa81f4381141acba077c4a4.data.exfil-target.ru,TXT,NOERROR,192.168.1.77
2026-06-24T14:45:15.600000,31853af290293c67357ca4bc71af50c44bff9213.data.exfil-target.ru,A,NOERROR,192.168.1.77
2026-06-24T14:45:16.525242,www.cloudflare.com,AAAA,NOERROR,10.0.0.5
2026-06-24T14:45:29.768999,img.office365.com,CNAME,NOERROR,192.168.1.20
2026-06-24T14:45:30.428431,img.apple.com,A,NOERROR,192.168.1.20
2026-06-24T14:45:30.590374,static.microsoft.com,A,NOERROR,10.0.0.5
2026-06-24T14:45:41.309150,static.fastly.net,A,NOERROR,192.168.1.10
2026-06-24T14:45:44.105379,mail.gstatic.com,A,NXDOMAIN,10.0.0.5
2026-06-24T14:46:02.933396,mail.gstatic.com,A,NOERROR,192.168.1.10
2026-06-24T14:46:28.039217,www.akamai.net,CNAME,NOERROR,192.168.1.11
2026-06-24T14:46:33.368746,img.amazonaws.com,CNAME,NOERROR,192.168.1.10
2026-06-24T14:46:46.893245,github.com,A,NOERROR,192.168.1.20
2026-06-24T14:46:56.863997,m.microsoft.com,A,NOERROR,192.168.1.20
2026-06-24T14:47:09.554374,update.fastly.net,A,NOERROR,192.168.1.11
2026-06-24T14:47:11.723976,img.cloudflare.com,CNAME,NXDOMAIN,192.168.1.20
2026-06-24T14:47:13.677175,www.microsoft.com,AAAA,NXDOMAIN,192.168.1.20
2026-06-24T14:47:21.885901,login.apple.com,AAAA,NOERROR,192.168.1.11
2026-06-24T14:47:24.241239,update.gstatic.com,A,NOERROR,10.0.0.5
2026-06-24T14:47:29.752169,update.microsoft.com,A,NOERROR,192.168.1.20
2026-06-24T14:47:43.908921,analytics.cloudflare.com,CNAME,NOERROR,192.168.1.20
2026-06-24T14:47:51.968164,login.cloudflare.com,A,NOERROR,192.168.1.20
2026-06-24T14:47:55.922882,push.office365.com,A,NOERROR,192.168.1.10
2026-06-24T14:47:58.573999,api.cloudflare.com,A,NOERROR,192.168.1.11
2026-06-24T14:48:15.530614,google.com,A,NOERROR,10.0.0.5
2026-06-24T14:48:23.839874,akamai.net,CNAME,NOERROR,10.0.0.5
2026-06-24T14:48:30.600439,push.google.com,A,NOERROR,192.168.1.20
2026-06-24T14:48:35.094203,www.icloud.com,A,NOERROR,192.168.1.20
2026-06-24T14:48:35.781982,img.google.com,A,NOERROR,192.168.1.20
2026-06-24T14:48:43.832834,office365.com,A,NOERROR,192.168.1.20
2026-06-24T14:48:49.232637,push.google.com,A,NOERROR,192.168.1.20
2026-06-24T14:49:09.643410,mail.office365.com,A,NOERROR,10.0.0.5
2026-06-24T14:49:38.313485,analytics.apple.com,AAAA,NOERROR,192.168.1.20
2026-06-24T14:50:06.796664,cdn.google.com,CNAME,NXDOMAIN,192.168.1.11
2026-06-24T14:50:38.331644,img.fastly.net,CNAME,NOERROR,192.168.1.20
2026-06-24T14:50:44.177934,api.microsoft.com,A,NOERROR,192.168.1.10
2026-06-24T14:50:57.071106,analytics.github.com,A,NOERROR,10.0.0.5
2026-06-24T14:51:15.768854,update.akamai.net,A,NOERROR,10.0.0.5
2026-06-24T14:51:24.666223,apple.com,A,NOERROR,192.168.1.11
2026-06-24T14:51:35.601020,push.office365.com,AAAA,NOERROR,192.168.1.20
2026-06-24T14:51:37.235843,analytics.cloudflare.com,A,NOERROR,192.168.1.10
2026-06-24T14:51:45.629975,mail.gstatic.com,A,NOERROR,192.168.1.10
2026-06-24T14:51:47.966160,cdn.github.com,A,NOERROR,192.168.1.11
2026-06-24T14:51:49.179278,analytics.google.com,A,NOERROR,192.168.1.10
2026-06-24T14:51:54.785884,static.amazonaws.com,AAAA,NOERROR,10.0.0.5
2026-06-24T14:51:56.500137,login.google.com,CNAME,NOERROR,192.168.1.11
2026-06-24T14:51:57.549121,push.akamai.net,A,NOERROR,10.0.0.5
2026-06-24T14:52:01.157881,www.cloudflare.com,A,NOERROR,192.168.1.20
2026-06-24T14:52:32.848715,login.gstatic.com,AAAA,NOERROR,192.168.1.20
2026-06-24T14:52:43.008439,analytics.microsoft.com,A,NOERROR,192.168.1.11
2026-06-24T14:52:45.424891,push.icloud.com,A,NOERROR,10.0.0.5
2026-06-24T14:53:15.521366,m.apple.com,A,NOERROR,192.168.1.10
2026-06-24T14:53:16.140999,icloud.com,A,NOERROR,192.168.1.20
2026-06-24T14:53:53.111544,cdn.office365.com,CNAME,NOERROR,192.168.1.11
2026-06-24T14:53:56.203357,update.amazonaws.com,CNAME,NOERROR,10.0.0.5
2026-06-24T14:54:05.275756,m.github.com,A,NOERROR,192.168.1.20
2026-06-24T14:54:18.188658,m.amazonaws.com,A,NOERROR,10.0.0.5
2026-06-24T14:54:19.800256,cdn.cloudflare.com,A,NOERROR,10.0.0.5
2026-06-24T14:54:22.929558,mail.apple.com,CNAME,NOERROR,192.168.1.10
2026-06-24T14:54:34.090053,analytics.github.com,AAAA,NOERROR,192.168.1.11
2026-06-24T14:54:46.518589,static.github.com,A,NOERROR,192.168.1.20
2026-06-24T14:54:51.962378,m.gstatic.com,CNAME,NOERROR,192.168.1.20
2026-06-24T14:54:53.129503,m.cloudflare.com,CNAME,NOERROR,192.168.1.11
2026-06-24T14:54:53.822265,mail.github.com,CNAME,NOERROR,192.168.1.20
2026-06-24T14:54:57.489138,api.microsoft.com,A,NOERROR,10.0.0.5
2026-06-24T14:54:58.442849,analytics.amazonaws.com,A,NOERROR,192.168.1.10
2026-06-24T14:55:10.367614,m.fastly.net,AAAA,NOERROR,192.168.1.20
2026-06-24T14:55:16.299783,www.fastly.net,A,NOERROR,192.168.1.11
2026-06-24T14:55:43.235237,cdn.cloudflare.com,A,NOERROR,192.168.1.11
2026-06-24T14:55:45.138679,img.office365.com,A,NOERROR,192.168.1.11
2026-06-24T14:55:49.232883,img.icloud.com,A,NOERROR,192.168.1.10
2026-06-24T14:55:51.143371,m.cloudflare.com,A,NOERROR,192.168.1.10
2026-06-24T14:55:52.481615,m.icloud.com,CNAME,NOERROR,10.0.0.5
2026-06-24T14:55:58.642354,m.office365.com,A,NOERROR,192.168.1.11
2026-06-24T14:55:59.886115,push.google.com,AAAA,NOERROR,192.168.1.11
2026-06-24T14:56:18.977285,static.microsoft.com,CNAME,NOERROR,192.168.1.10
2026-06-24T14:56:30.173120,www.akamai.net,A,NOERROR,192.168.1.11
2026-06-24T14:56:30.902769,login.google.com,A,NOERROR,10.0.0.5
2026-06-24T14:56:35.675062,img.microsoft.com,A,NOERROR,10.0.0.5
2026-06-24T14:56:57.937300,amazonaws.com,A,NOERROR,10.0.0.5
2026-06-24T14:57:06.953733,www.office365.com,A,NOERROR,192.168.1.10
2026-06-24T14:57:41.862513,update.fastly.net,A,NOERROR,192.168.1.20
2026-06-24T14:57:44.983763,login.gstatic.com,A,NOERROR,192.168.1.20
2026-06-24T14:57:45.851767,static.amazonaws.com,A,NOERROR,192.168.1.10
2026-06-24T14:57:45.880322,push.cloudflare.com,AAAA,NOERROR,10.0.0.5
2026-06-24T14:57:46.583550,img.office365.com,A,NOERROR,10.0.0.5
2026-06-24T14:58:00.479404,api.icloud.com,A,NOERROR,192.168.1.10
2026-06-24T14:58:06.792839,static.gstatic.com,A,NOERROR,10.0.0.5
2026-06-24T14:58:15.664268,api.fastly.net,A,NOERROR,192.168.1.11
2026-06-24T14:58:42.569172,mail.cloudflare.com,A,NOERROR,10.0.0.5
2026-06-24T14:58:49.890605,push.cloudflare.com,AAAA,NXDOMAIN,192.168.1.11
2026-06-24T14:59:01.649307,api.cloudflare.com,A,NOERROR,192.168.1.10
2026-06-24T14:59:17.722394,update.apple.com,A,NOERROR,192.168.1.11
2026-06-24T14:59:19.358155,www.apple.com,A,NOERROR,192.168.1.11
2026-06-24T14:59:41.031747,static.cloudflare.com,A,NOERROR,192.168.1.11
2026-06-24T14:59:44.719181,github.com,AAAA,NOERROR,192.168.1.11
2026-06-24T14:59:48.132428,push.amazonaws.com,CNAME,NOERROR,192.168.1.10
2026-06-24T14:59:48.343427,api.cloudflare.com,CNAME,NOERROR,192.168.1.11
2026-06-24T14:59:59.519701,login.apple.com,A,NOERROR,192.168.1.20
